code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;date_heure;heure;region;statut_grtgaz;statut_rte;statut_terega
84;8165.0;7236.0;38.0;7274.0;15439.0;2013-05-01;20130105010000;01:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
52;3427.0;nan;nan;nan;nan;2013-05-01;20130105013000;01:30;Pays de la Loire;nan;Définitif;nan
76;4813.0;nan;nan;nan;nan;2013-05-01;20130105013000;01:30;Occitanie;nan;Définitif;nan
93;5645.0;nan;nan;nan;nan;2013-05-01;20130105013000;01:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
24;2270.0;2108.0;nan;2108.0;4378.0;2013-05-01;20130105020000;02:00;Centre-Val de Loire;Définitif;Définitif;nan
27;2372.0;3137.0;nan;3137.0;5509.0;2013-05-01;20130105030000;03:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
32;5781.0;8111.0;nan;8111.0;13892.0;2013-05-01;20130105030000;03:00;Hauts-de-France;Définitif;Définitif;nan
52;3075.0;2871.0;nan;2871.0;5946.0;2013-05-01;20130105030000;03:00;Pays de la Loire;Définitif;Définitif;nan
11;7197.0;nan;nan;nan;nan;2013-05-01;20130105033000;03:30;Île-de-France;nan;Définitif;nan
11;7083.0;3090.0;nan;3090.0;10173.0;2013-05-01;20130105040000;04:00;Île-de-France;Définitif;Définitif;nan
52;2873.0;2898.0;nan;2898.0;5771.0;2013-05-01;20130105040000;04:00;Pays de la Loire;Définitif;Définitif;nan
27;2222.0;nan;nan;nan;nan;2013-05-01;20130105043000;04:30;Bourgogne-Franche-Comté;nan;Définitif;nan
44;4814.0;nan;nan;nan;nan;2013-05-01;20130105043000;04:30;Grand Est;nan;Définitif;nan
84;7597.0;nan;nan;nan;nan;2013-05-01;20130105043000;04:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
44;4699.0;8522.0;nan;8522.0;13221.0;2013-05-01;20130105050000;05:00;Grand Est;Définitif;Définitif;nan
84;7472.0;8482.0;54.0;8536.0;16008.0;2013-05-01;20130105050000;05:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;5043.0;5061.0;nan;5061.0;10104.0;2013-05-01;20130105050000;05:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
44;4731.0;nan;nan;nan;nan;2013-05-01;20130105053000;05:30;Grand Est;nan;Définitif;nan
53;2415.0;nan;nan;nan;nan;2013-05-01;20130105053000;05:30;Bretagne;nan;Définitif;nan
75;4957.0;nan;nan;nan;nan;2013-05-01;20130105053000;05:30;Nouvelle-Aquitaine;nan;Définitif;nan
76;4274.0;nan;nan;nan;nan;2013-05-01;20130105053000;05:30;Occitanie;nan;Définitif;nan
93;5080.0;nan;nan;nan;nan;2013-05-01;20130105053000;05:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
76;4311.0;1467.0;3194.0;4661.0;8972.0;2013-05-01;20130105060000;06:00;Occitanie;Définitif;Définitif;Définitif
32;5617.0;nan;nan;nan;nan;2013-05-01;20130105063000;06:30;Hauts-de-France;nan;Définitif;nan
44;5018.0;9862.0;nan;9862.0;14880.0;2013-05-01;20130105070000;07:00;Grand Est;Définitif;Définitif;nan
53;2537.0;2513.0;nan;2513.0;5050.0;2013-05-01;20130105070000;07:00;Bretagne;Définitif;Définitif;nan
76;4491.0;1471.0;3198.0;4669.0;9160.0;2013-05-01;20130105070000;07:00;Occitanie;Définitif;Définitif;Définitif
75;5391.0;nan;nan;nan;nan;2013-05-01;20130105073000;07:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;7742.0;nan;nan;nan;nan;2013-05-01;20130105073000;07:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
11;8278.0;nan;nan;nan;nan;2013-05-01;20130105083000;08:30;Île-de-France;nan;Définitif;nan
44;5182.0;nan;nan;nan;nan;2013-05-01;20130105083000;08:30;Grand Est;nan;Définitif;nan
53;2890.0;nan;nan;nan;nan;2013-05-01;20130105093000;09:30;Bretagne;nan;Définitif;nan
32;6327.0;10631.0;nan;10631.0;16958.0;2013-05-01;20130105100000;10:00;Hauts-de-France;Définitif;Définitif;nan
53;2952.0;2582.0;nan;2582.0;5534.0;2013-05-01;20130105100000;10:00;Bretagne;Définitif;Définitif;nan
93;5748.0;5286.0;nan;5286.0;11034.0;2013-05-01;20130105100000;10:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
28;3783.0;6123.0;nan;6123.0;9906.0;2013-05-01;20130105110000;11:00;Normandie;Définitif;Définitif;nan
32;6481.0;10544.0;nan;10544.0;17025.0;2013-05-01;20130105110000;11:00;Hauts-de-France;Définitif;Définitif;nan
44;5610.0;9650.0;nan;9650.0;15260.0;2013-05-01;20130105110000;11:00;Grand Est;Définitif;Définitif;nan
84;8587.0;9422.0;68.0;9490.0;18077.0;2013-05-01;20130105110000;11:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;5689.0;5071.0;nan;5071.0;10760.0;2013-05-01;20130105110000;11:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
53;3046.0;nan;nan;nan;nan;2013-05-01;20130105113000;11:30;Bretagne;nan;Définitif;nan
53;3054.0;2503.0;nan;2503.0;5557.0;2013-05-01;20130105120000;12:00;Bretagne;Définitif;Définitif;nan
84;8768.0;nan;nan;nan;nan;2013-05-01;20130105123000;12:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
84;8960.0;8813.0;56.0;8869.0;17829.0;2013-05-01;20130105130000;13:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
27;2767.0;nan;nan;nan;nan;2013-05-01;20130105133000;13:30;Bourgogne-Franche-Comté;nan;Définitif;nan
32;6591.0;9771.0;nan;9771.0;16362.0;2013-05-01;20130105140000;14:00;Hauts-de-France;Définitif;Définitif;nan
76;4963.0;1007.0;2765.0;3772.0;8735.0;2013-05-01;20130105140000;14:00;Occitanie;Définitif;Définitif;Définitif
11;10016.0;nan;nan;nan;nan;2013-05-01;20130105143000;14:30;Île-de-France;nan;Définitif;nan
44;5649.0;nan;nan;nan;nan;2013-05-01;20130105143000;14:30;Grand Est;nan;Définitif;nan
84;8470.0;nan;nan;nan;nan;2013-05-01;20130105143000;14:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
11;9910.0;3161.0;nan;3161.0;13071.0;2013-05-01;20130105150000;15:00;Île-de-France;Définitif;Définitif;nan
27;2575.0;3575.0;nan;3575.0;6150.0;2013-05-01;20130105150000;15:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
32;6339.0;9585.0;nan;9585.0;15924.0;2013-05-01;20130105150000;15:00;Hauts-de-France;Définitif;Définitif;nan
44;5612.0;9118.0;nan;9118.0;14730.0;2013-05-01;20130105150000;15:00;Grand Est;Définitif;Définitif;nan
27;2611.0;nan;nan;nan;nan;2013-05-01;20130105153000;15:30;Bourgogne-Franche-Comté;nan;Définitif;nan
53;2833.0;nan;nan;nan;nan;2013-05-01;20130105153000;15:30;Bretagne;nan;Définitif;nan
11;9705.0;3150.0;nan;3150.0;12855.0;2013-05-01;20130105160000;16:00;Île-de-France;Définitif;Définitif;nan
24;2306.0;nan;nan;nan;nan;2013-05-01;20130105163000;16:30;Centre-Val de Loire;nan;Définitif;nan
32;6218.0;nan;nan;nan;nan;2013-05-01;20130105163000;16:30;Hauts-de-France;nan;Définitif;nan
11;9800.0;3151.0;nan;3151.0;12951.0;2013-05-01;20130105170000;17:00;Île-de-France;Définitif;Définitif;nan
27;2606.0;3641.0;nan;3641.0;6247.0;2013-05-01;20130105170000;17:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;3679.0;5662.0;nan;5662.0;9341.0;2013-05-01;20130105170000;17:00;Normandie;Définitif;Définitif;nan
44;5468.0;9280.0;nan;9280.0;14748.0;2013-05-01;20130105170000;17:00;Grand Est;Définitif;Définitif;nan
75;5648.0;2798.0;2963.0;5761.0;11409.0;2013-05-01;20130105170000;17:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;8137.0;8939.0;59.0;8998.0;17135.0;2013-05-01;20130105170000;17:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
32;6519.0;nan;nan;nan;nan;2013-05-01;20130105173000;17:30;Hauts-de-France;nan;Définitif;nan
93;5508.0;nan;nan;nan;nan;2013-05-01;20130105173000;17:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
27;2838.0;3670.0;nan;3670.0;6508.0;2013-05-01;20130105180000;18:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;4037.0;nan;nan;nan;nan;2013-05-01;20130105183000;18:30;Normandie;nan;Définitif;nan
32;6620.0;nan;nan;nan;nan;2013-05-01;20130105183000;18:30;Hauts-de-France;nan;Définitif;nan
53;3161.0;nan;nan;nan;nan;2013-05-01;20130105183000;18:30;Bretagne;nan;Définitif;nan
75;6337.0;nan;nan;nan;nan;2013-05-01;20130105183000;18:30;Nouvelle-Aquitaine;nan;Définitif;nan
11;10604.0;3158.0;nan;3158.0;13762.0;2013-05-01;20130105190000;19:00;Île-de-France;Définitif;Définitif;nan
24;2716.0;2577.0;nan;2577.0;5293.0;2013-05-01;20130105190000;19:00;Centre-Val de Loire;Définitif;Définitif;nan
93;6199.0;5294.0;nan;5294.0;11493.0;2013-05-01;20130105190000;19:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
44;5746.0;8885.0;nan;8885.0;14631.0;2013-05-01;20130105200000;20:00;Grand Est;Définitif;Définitif;nan
84;8573.0;nan;nan;nan;nan;2013-05-01;20130105203000;20:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
93;6057.0;nan;nan;nan;nan;2013-05-01;20130105203000;20:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
32;6258.0;8774.0;nan;8774.0;15032.0;2013-05-01;20130105210000;21:00;Hauts-de-France;Définitif;Définitif;nan
53;2809.0;2044.0;nan;2044.0;4853.0;2013-05-01;20130105210000;21:00;Bretagne;Définitif;Définitif;nan
24;2406.0;nan;nan;nan;nan;2013-05-01;20130105213000;21:30;Centre-Val de Loire;nan;Définitif;nan
27;2705.0;nan;nan;nan;nan;2013-05-01;20130105213000;21:30;Bourgogne-Franche-Comté;nan;Définitif;nan
32;6142.0;nan;nan;nan;nan;2013-05-01;20130105213000;21:30;Hauts-de-France;nan;Définitif;nan
52;3296.0;nan;nan;nan;nan;2013-05-01;20130105213000;21:30;Pays de la Loire;nan;Définitif;nan
53;2734.0;nan;nan;nan;nan;2013-05-01;20130105213000;21:30;Bretagne;nan;Définitif;nan
75;5747.0;nan;nan;nan;nan;2013-05-01;20130105213000;21:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;8232.0;nan;nan;nan;nan;2013-05-01;20130105213000;21:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
44;5279.0;8017.0;nan;8017.0;13296.0;2013-05-01;20130105220000;22:00;Grand Est;Définitif;Définitif;nan
32;6029.0;nan;nan;nan;nan;2013-05-01;20130105223000;22:30;Hauts-de-France;nan;Définitif;nan
44;5326.0;nan;nan;nan;nan;2013-05-01;20130105223000;22:30;Grand Est;nan;Définitif;nan
11;10026.0;3123.0;nan;3123.0;13149.0;2013-05-01;20130105230000;23:00;Île-de-France;Définitif;Définitif;nan
27;2609.0;2993.0;nan;2993.0;5602.0;2013-05-01;20130105230000;23:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
53;3056.0;1718.0;nan;1718.0;4774.0;2013-05-01;20130105230000;23:00;Bretagne;Définitif;Définitif;nan
11;9774.0;nan;nan;nan;nan;2013-05-01;20130105233000;23:30;Île-de-France;nan;Définitif;nan
32;6013.0;nan;nan;nan;nan;2013-05-01;20130105233000;23:30;Hauts-de-France;nan;Définitif;nan
75;5959.0;nan;nan;nan;nan;2013-05-01;20130105233000;23:30;Nouvelle-Aquitaine;nan;Définitif;nan
93;6072.0;4446.0;nan;4446.0;10518.0;2013-06-01;20130106000000;00:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;9181.0;nan;nan;nan;nan;2013-06-01;20130106003000;00:30;Île-de-France;nan;Définitif;nan
75;5962.0;nan;nan;nan;nan;2013-06-01;20130106003000;00:30;Nouvelle-Aquitaine;nan;Définitif;nan
27;2229.0;3016.0;nan;3016.0;5245.0;2013-06-01;20130106010000;01:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
52;3488.0;2798.0;nan;2798.0;6286.0;2013-06-01;20130106010000;01:00;Pays de la Loire;Définitif;Définitif;nan
24;2297.0;nan;nan;nan;nan;2013-06-01;20130106013000;01:30;Centre-Val de Loire;nan;Définitif;nan
28;3640.0;nan;nan;nan;nan;2013-06-01;20130106013000;01:30;Normandie;nan;Définitif;nan
32;6123.0;nan;nan;nan;nan;2013-06-01;20130106013000;01:30;Hauts-de-France;nan;Définitif;nan
28;3631.0;5004.0;nan;5004.0;8635.0;2013-06-01;20130106020000;02:00;Normandie;Définitif;Définitif;nan
75;5703.0;2413.0;2237.0;4650.0;10353.0;2013-06-01;20130106020000;02:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
93;5398.0;4453.0;nan;4453.0;9851.0;2013-06-01;20130106020000;02:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
27;2344.0;nan;nan;nan;nan;2013-06-01;20130106023000;02:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;3460.0;nan;nan;nan;nan;2013-06-01;20130106023000;02:30;Normandie;nan;Définitif;nan
32;5661.0;nan;nan;nan;nan;2013-06-01;20130106023000;02:30;Hauts-de-France;nan;Définitif;nan
52;3340.0;nan;nan;nan;nan;2013-06-01;20130106023000;02:30;Pays de la Loire;nan;Définitif;nan
28;3360.0;5070.0;nan;5070.0;8430.0;2013-06-01;20130106030000;03:00;Normandie;Définitif;Définitif;nan
32;5536.0;7763.0;nan;7763.0;13299.0;2013-06-01;20130106030000;03:00;Hauts-de-France;Définitif;Définitif;nan
76;4560.0;1034.0;2365.0;3399.0;7959.0;2013-06-01;20130106030000;03:00;Occitanie;Définitif;Définitif;Définitif
84;7670.0;7224.0;52.0;7276.0;14946.0;2013-06-01;20130106030000;03:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;5328.0;4518.0;nan;4518.0;9846.0;2013-06-01;20130106030000;03:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
53;2470.0;nan;nan;nan;nan;2013-06-01;20130106033000;03:30;Bretagne;nan;Définitif;nan
75;5255.0;nan;nan;nan;nan;2013-06-01;20130106033000;03:30;Nouvelle-Aquitaine;nan;Définitif;nan
27;2189.0;3183.0;nan;3183.0;5372.0;2013-06-01;20130106040000;04:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
52;2826.0;2987.0;nan;2987.0;5813.0;2013-06-01;20130106040000;04:00;Pays de la Loire;Définitif;Définitif;nan
75;5150.0;2530.0;2385.0;4915.0;10065.0;2013-06-01;20130106040000;04:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
24;1957.0;nan;nan;nan;nan;2013-06-01;20130106043000;04:30;Centre-Val de Loire;nan;Définitif;nan
32;5220.0;nan;nan;nan;nan;2013-06-01;20130106043000;04:30;Hauts-de-France;nan;Définitif;nan
75;4965.0;nan;nan;nan;nan;2013-06-01;20130106043000;04:30;Nouvelle-Aquitaine;nan;Définitif;nan
93;4985.0;nan;nan;nan;nan;2013-06-01;20130106043000;04:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
27;2109.0;3467.0;nan;3467.0;5576.0;2013-06-01;20130106050000;05:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
32;5100.0;8656.0;nan;8656.0;13756.0;2013-06-01;20130106050000;05:00;Hauts-de-France;Définitif;Définitif;nan
76;4234.0;1188.0;2712.0;3900.0;8134.0;2013-06-01;20130106050000;05:00;Occitanie;Définitif;Définitif;Définitif
53;2338.0;nan;nan;nan;nan;2013-06-01;20130106053000;05:30;Bretagne;nan;Définitif;nan
93;4931.0;nan;nan;nan;nan;2013-06-01;20130106053000;05:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
44;4452.0;9545.0;nan;9545.0;13997.0;2013-06-01;20130106060000;06:00;Grand Est;Définitif;Définitif;nan
53;2386.0;nan;nan;nan;nan;2013-06-01;20130106063000;06:30;Bretagne;nan;Définitif;nan
27;2189.0;3883.0;nan;3883.0;6072.0;2013-06-01;20130106070000;07:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
53;2408.0;2406.0;nan;2406.0;4814.0;2013-06-01;20130106070000;07:00;Bretagne;Définitif;Définitif;nan
76;4339.0;1458.0;3245.0;4703.0;9042.0;2013-06-01;20130106070000;07:00;Occitanie;Définitif;Définitif;Définitif
24;2116.0;nan;nan;nan;nan;2013-06-01;20130106073000;07:30;Centre-Val de Loire;nan;Définitif;nan
28;3353.0;nan;nan;nan;nan;2013-06-01;20130106073000;07:30;Normandie;nan;Définitif;nan
32;5392.0;nan;nan;nan;nan;2013-06-01;20130106073000;07:30;Hauts-de-France;nan;Définitif;nan
75;5227.0;nan;nan;nan;nan;2013-06-01;20130106073000;07:30;Nouvelle-Aquitaine;nan;Définitif;nan
76;4373.0;nan;nan;nan;nan;2013-06-01;20130106073000;07:30;Occitanie;nan;Définitif;nan
84;7243.0;nan;nan;nan;nan;2013-06-01;20130106073000;07:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
11;7658.0;3194.0;nan;3194.0;10852.0;2013-06-01;20130106080000;08:00;Île-de-France;Définitif;Définitif;nan
44;4771.0;9423.0;nan;9423.0;14194.0;2013-06-01;20130106080000;08:00;Grand Est;Définitif;Définitif;nan
84;7306.0;9346.0;75.0;9421.0;16727.0;2013-06-01;20130106080000;08:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;7897.0;nan;nan;nan;nan;2013-06-01;20130106083000;08:30;Île-de-France;nan;Définitif;nan
28;3475.0;nan;nan;nan;nan;2013-06-01;20130106083000;08:30;Normandie;nan;Définitif;nan
11;8005.0;3206.0;nan;3206.0;11211.0;2013-06-01;20130106090000;09:00;Île-de-France;Définitif;Définitif;nan
52;3193.0;3933.0;nan;3933.0;7126.0;2013-06-01;20130106090000;09:00;Pays de la Loire;Définitif;Définitif;nan
76;4580.0;1452.0;3306.0;4758.0;9338.0;2013-06-01;20130106090000;09:00;Occitanie;Définitif;Définitif;Définitif
93;5467.0;5392.0;nan;5392.0;10859.0;2013-06-01;20130106090000;09:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;8333.0;nan;nan;nan;nan;2013-06-01;20130106093000;09:30;Île-de-France;nan;Définitif;nan
28;3513.0;nan;nan;nan;nan;2013-06-01;20130106093000;09:30;Normandie;nan;Définitif;nan
32;5722.0;nan;nan;nan;nan;2013-06-01;20130106093000;09:30;Hauts-de-France;nan;Définitif;nan
53;2622.0;nan;nan;nan;nan;2013-06-01;20130106093000;09:30;Bretagne;nan;Définitif;nan
44;5007.0;9390.0;nan;9390.0;14397.0;2013-06-01;20130106100000;10:00;Grand Est;Définitif;Définitif;nan
52;3357.0;3975.0;nan;3975.0;7332.0;2013-06-01;20130106100000;10:00;Pays de la Loire;Définitif;Définitif;nan
75;5655.0;3077.0;3377.0;6454.0;12109.0;2013-06-01;20130106100000;10:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
52;3441.0;nan;nan;nan;nan;2013-06-01;20130106103000;10:30;Pays de la Loire;nan;Définitif;nan
11;9263.0;3229.0;nan;3229.0;12492.0;2013-06-01;20130106110000;11:00;Île-de-France;Définitif;Définitif;nan
75;5940.0;3084.0;3364.0;6448.0;12388.0;2013-06-01;20130106110000;11:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
52;3615.0;3860.0;nan;3860.0;7475.0;2013-06-01;20130106120000;12:00;Pays de la Loire;Définitif;Définitif;nan
53;3025.0;2587.0;nan;2587.0;5612.0;2013-06-01;20130106120000;12:00;Bretagne;Définitif;Définitif;nan
24;2522.0;nan;nan;nan;nan;2013-06-01;20130106123000;12:30;Centre-Val de Loire;nan;Définitif;nan
53;3120.0;nan;nan;nan;nan;2013-06-01;20130106123000;12:30;Bretagne;nan;Définitif;nan
44;5621.0;8939.0;nan;8939.0;14560.0;2013-06-01;20130106130000;13:00;Grand Est;Définitif;Définitif;nan
24;2482.0;nan;nan;nan;nan;2013-06-01;20130106133000;13:30;Centre-Val de Loire;nan;Définitif;nan
28;3748.0;5710.0;nan;5710.0;9458.0;2013-06-01;20130106140000;14:00;Normandie;Définitif;Définitif;nan
53;2949.0;2422.0;nan;2422.0;5371.0;2013-06-01;20130106140000;14:00;Bretagne;Définitif;Définitif;nan
76;4887.0;1011.0;2889.0;3900.0;8787.0;2013-06-01;20130106140000;14:00;Occitanie;Définitif;Définitif;Définitif
32;6142.0;nan;nan;nan;nan;2013-06-01;20130106143000;14:30;Hauts-de-France;nan;Définitif;nan
44;5148.0;nan;nan;nan;nan;2013-06-01;20130106143000;14:30;Grand Est;nan;Définitif;nan
53;2963.0;nan;nan;nan;nan;2013-06-01;20130106143000;14:30;Bretagne;nan;Définitif;nan
11;9637.0;3151.0;nan;3151.0;12788.0;2013-06-01;20130106150000;15:00;Île-de-France;Définitif;Définitif;nan
44;5072.0;8656.0;nan;8656.0;13728.0;2013-06-01;20130106150000;15:00;Grand Est;Définitif;Définitif;nan
75;5793.0;2772.0;2945.0;5717.0;11510.0;2013-06-01;20130106150000;15:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
44;4962.0;nan;nan;nan;nan;2013-06-01;20130106153000;15:30;Grand Est;nan;Définitif;nan
84;7668.0;8978.0;48.0;9026.0;16694.0;2013-06-01;20130106160000;16:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
24;2276.0;nan;nan;nan;nan;2013-06-01;20130106163000;16:30;Centre-Val de Loire;nan;Définitif;nan
53;2714.0;nan;nan;nan;nan;2013-06-01;20130106163000;16:30;Bretagne;nan;Définitif;nan
84;7717.0;nan;nan;nan;nan;2013-06-01;20130106163000;16:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
93;4760.0;nan;nan;nan;nan;2013-06-01;20130106163000;16:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
27;2432.0;3780.0;nan;3780.0;6212.0;2013-06-01;20130106170000;17:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
84;7780.0;9332.0;53.0;9385.0;17165.0;2013-06-01;20130106170000;17:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;9864.0;nan;nan;nan;nan;2013-06-01;20130106173000;17:30;Île-de-France;nan;Définitif;nan
44;5234.0;nan;nan;nan;nan;2013-06-01;20130106173000;17:30;Grand Est;nan;Définitif;nan
52;3389.0;nan;nan;nan;nan;2013-06-01;20130106173000;17:30;Pays de la Loire;nan;Définitif;nan
53;2800.0;nan;nan;nan;nan;2013-06-01;20130106173000;17:30;Bretagne;nan;Définitif;nan
11;10109.0;3202.0;nan;3202.0;13311.0;2013-06-01;20130106180000;18:00;Île-de-France;Définitif;Définitif;nan
52;3643.0;3864.0;nan;3864.0;7507.0;2013-06-01;20130106180000;18:00;Pays de la Loire;Définitif;Définitif;nan
53;3003.0;2517.0;nan;2517.0;5520.0;2013-06-01;20130106180000;18:00;Bretagne;Définitif;Définitif;nan
84;8408.0;9554.0;58.0;9612.0;18020.0;2013-06-01;20130106180000;18:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
28;4040.0;nan;nan;nan;nan;2013-06-01;20130106183000;18:30;Normandie;nan;Définitif;nan
52;3775.0;nan;nan;nan;nan;2013-06-01;20130106183000;18:30;Pays de la Loire;nan;Définitif;nan
11;10653.0;3253.0;nan;3253.0;13906.0;2013-06-01;20130106190000;19:00;Île-de-France;Définitif;Définitif;nan
24;2673.0;2777.0;nan;2777.0;5450.0;2013-06-01;20130106190000;19:00;Centre-Val de Loire;Définitif;Définitif;nan
28;4120.0;5943.0;nan;5943.0;10063.0;2013-06-01;20130106190000;19:00;Normandie;Définitif;Définitif;nan
76;5577.0;1369.0;3157.0;4526.0;10103.0;2013-06-01;20130106190000;19:00;Occitanie;Définitif;Définitif;Définitif
75;6377.0;nan;nan;nan;nan;2013-06-01;20130106193000;19:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;8917.0;nan;nan;nan;nan;2013-06-01;20130106193000;19:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
24;2599.0;2709.0;nan;2709.0;5308.0;2013-06-01;20130106200000;20:00;Centre-Val de Loire;Définitif;Définitif;nan
27;2842.0;3764.0;nan;3764.0;6606.0;2013-06-01;20130106200000;20:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;4092.0;5888.0;nan;5888.0;9980.0;2013-06-01;20130106200000;20:00;Normandie;Définitif;Définitif;nan
84;8796.0;9251.0;60.0;9311.0;18107.0;2013-06-01;20130106200000;20:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;6012.0;5162.0;nan;5162.0;11174.0;2013-06-01;20130106200000;20:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
11;10429.0;nan;nan;nan;nan;2013-06-01;20130106203000;20:30;Île-de-France;nan;Définitif;nan
27;2788.0;nan;nan;nan;nan;2013-06-01;20130106203000;20:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;3996.0;nan;nan;nan;nan;2013-06-01;20130106203000;20:30;Normandie;nan;Définitif;nan
24;2444.0;2608.0;nan;2608.0;5052.0;2013-06-01;20130106210000;21:00;Centre-Val de Loire;Définitif;Définitif;nan
28;3929.0;5775.0;nan;5775.0;9704.0;2013-06-01;20130106210000;21:00;Normandie;Définitif;Définitif;nan
32;6231.0;8777.0;nan;8777.0;15008.0;2013-06-01;20130106210000;21:00;Hauts-de-France;Définitif;Définitif;nan
